Time,Number
2014-09-04 11:10,22304
2014-09-04 11:15,27131
2014-09-04 11:20,26423
2014-09-04 11:25,24402
2014-09-04 11:30,24110
2014-09-04 11:35,24307
2014-09-04 11:40,25617
2014-09-04 11:45,23500
2014-09-04 11:50,22187
2014-09-04 11:55,21682
2014-09-04 12:00,22593
2014-09-04 12:05,22174
2014-09-04 12:10,23094
2014-09-04 12:15,25302
2014-09-04 12:20,23499
2014-09-04 12:25,25917
2014-09-04 12:30,21380
2014-09-04 12:35,21880
2014-09-04 12:40,24704
2014-09-04 12:45,26217
2014-09-04 12:50,22978
2014-09-04 12:55,22180
2014-09-04 13:00,23601
2014-09-04 13:05,26307
2014-09-04 13:10,22196
2014-09-04 13:15,25309
2014-09-04 13:20,25399
2014-09-04 13:25,22579
2014-09-04 13:30,27238
2014-09-04 13:35,27222
2014-09-04 13:40,26004
2014-09-04 13:45,28337
2014-09-04 13:50,21379
2014-09-04 13:55,21772
2014-09-04 14:00,23800
2014-09-04 14:05,23083
2014-09-04 14:10,25613
2014-09-04 14:15,26315
2014-09-04 14:20,28543
2014-09-04 14:25,29044
2014-09-04 14:30,27020
2014-09-04 14:35,29946
2014-09-04 14:40,28139
2014-09-04 14:45,30333
2014-09-04 14:50,28416
2014-09-04 14:55,25920
2014-09-04 15:00,29943
2014-09-04 15:05,29928
2014-09-04 15:10,32054
2014-09-04 15:15,33272
2014-09-04 15:20,32056
2014-09-04 15:25,32073
2014-09-04 15:30,36809
2014-09-04 15:35,31959
2014-09-04 15:40,34784
2014-09-04 15:45,35187
2014-09-04 15:50,29542
2014-09-04 15:55,32049
2014-09-04 16:00,33257
2014-09-04 16:05,35594
2014-09-04 16:10,35292
2014-09-04 16:15,34081
2014-09-04 16:20,36412
2014-09-04 16:25,35401
2014-09-04 16:30,39018
2014-09-04 16:35,38010
2014-09-04 16:40,37419
2014-09-04 16:45,37802
2014-09-04 16:50,34782
2014-09-04 16:55,36910
2014-09-04 17:00,39627
2014-09-04 17:05,36100
2014-09-04 17:10,41328
2014-09-04 17:15,45693
2014-09-04 17:20,44057
2014-09-04 17:25,45088
2014-09-04 17:30,45865
2014-09-04 17:35,40145
2014-09-04 17:40,45089
2014-09-04 17:45,42146
2014-09-04 17:50,37815
2014-09-04 17:55,42146
2014-09-04 18:00,46884
2014-09-04 18:05,47179
2014-09-04 18:10,45880
2014-09-04 18:15,46785
2014-09-04 18:20,45277
2014-09-04 18:25,45694
2014-09-04 18:30,49009
2014-09-04 18:35,44472
2014-09-04 18:40,47107
2014-09-04 18:45,47505
2014-09-04 18:50,46599
2014-09-04 18:55,48506
2014-09-04 19:00,48713
2014-09-04 19:05,42553
2014-09-04 19:10,45576
2014-09-04 19:15,49733
2014-09-04 19:20,49113
2014-09-04 19:25,45788
2014-09-04 19:30,48702
2014-09-04 19:35,43580
2014-09-04 19:40,50233
2014-09-04 19:45,45177
2014-09-04 19:50,44180
2014-09-04 19:55,45180
2014-09-04 20:00,49201
2014-09-04 20:05,49086
2014-09-04 20:10,44166
2014-09-04 20:15,49111
2014-09-04 20:20,44754
2014-09-04 20:25,49911
2014-09-04 20:30,48001
2014-09-04 20:35,44688
2014-09-04 20:40,46396
2014-09-04 20:45,50318
2014-09-04 20:50,49921
2014-09-04 20:55,50028
2014-09-04 21:00,48816
2014-09-04 21:05,44161
2014-09-04 21:10,47497
2014-09-04 21:15,46590
2014-09-04 21:20,47209
2014-09-04 21:25,42060
2014-09-04 21:30,46600
2014-09-04 21:35,42659
2014-09-04 21:40,43978
2014-09-04 21:45,43864
2014-09-04 21:50,40344
2014-09-04 21:55,42547
2014-09-04 22:00,42346
2014-09-04 22:05,43259
2014-09-04 22:10,34792
2014-09-04 22:15,43777
2014-09-04 22:20,39428
2014-09-04 22:25,43246
2014-09-04 22:30,37826
2014-09-04 22:35,36111
2014-09-04 22:40,37707
2014-09-04 22:45,41033
2014-09-04 22:50,39623
2014-09-04 22:55,38930
2014-09-04 23:00,37327
2014-09-04 23:05,36611
2014-09-04 23:10,37607
2014-09-04 23:15,36705
2014-09-04 23:20,37224
2014-09-04 23:25,32681
2014-09-04 23:30,35498
2014-09-04 23:35,34283
2014-09-04 23:40,28438
2014-09-04 23:45,29436
2014-09-04 23:50,25712
2014-09-04 23:55,27322
2014-09-05 00:00,28037
2014-09-05 00:05,27238
2014-09-05 00:10,20268
2014-09-05 00:15,27332
2014-09-05 00:20,25220
2014-09-05 00:25,24196
2014-09-05 00:30,23105
2014-09-05 00:35,20675
2014-09-05 00:40,23383
2014-09-05 00:45,21176
2014-09-05 00:50,21071
2014-09-05 00:55,21274
2014-09-05 01:00,19864
2014-09-05 01:05,19770
2014-09-05 01:10,17537
2014-09-05 01:15,17956
2014-09-05 01:20,18161
2014-09-05 01:25,15830
2014-09-05 01:30,17940
2014-09-05 01:35,15227
2014-09-05 01:40,12297
2014-09-05 01:45,10585
2014-09-05 01:50,12805
2014-09-05 01:55,10289
2014-09-05 02:00,10982
2014-09-05 02:05,10889
2014-09-05 02:10,8168
2014-09-05 02:15,8368
2014-09-05 02:20,8474
2014-09-05 02:25,6652
2014-09-05 02:30,7765
2014-09-05 02:35,6556
2014-09-05 02:40,7961
2014-09-05 02:45,5245
2014-09-05 02:50,4943
2014-09-05 02:55,7865
2014-09-05 03:00,6247
2014-09-05 03:05,6861
2014-09-05 03:10,5847
2014-09-05 03:15,5445
2014-09-05 03:20,5651
2014-09-05 03:25,5439
2014-09-05 03:30,6044
2014-09-05 03:35,4436
2014-09-05 03:40,4638
2014-09-05 03:45,5145
2014-09-05 03:50,6658
2014-09-05 03:55,5647
2014-09-05 04:00,5244
2014-09-05 04:05,5339
2014-09-05 04:10,6558
2014-09-05 04:15,4339
2014-09-05 04:20,6151
2014-09-05 04:25,5137
2014-09-05 04:30,6053
2014-09-05 04:35,5746
2014-09-05 04:40,6255
2014-09-05 04:45,6347
2014-09-05 04:50,6247
2014-09-05 04:55,7257
2014-09-05 05:00,5239
2014-09-05 05:05,8365
2014-09-05 05:10,6947
2014-09-05 05:15,7758
2014-09-05 05:20,8164
2014-09-05 05:25,7151
2014-09-05 05:30,9280
2014-09-05 05:35,9676
2014-09-05 05:40,11992
2014-09-05 05:45,11191
2014-09-05 05:50,11093
2014-09-05 05:55,10581
2014-09-05 06:00,11703
2014-09-05 06:05,12200
2014-09-05 06:10,12507
2014-09-05 06:15,12000
2014-09-05 06:20,15321
2014-09-05 06:25,14510
2014-09-05 06:30,14218
2014-09-05 06:35,14321
2014-09-05 06:40,17535
2014-09-05 06:45,17945
2014-09-05 06:50,18440
2014-09-05 06:55,16031
2014-09-05 07:00,16537
2014-09-05 07:05,19650
2014-09-05 07:10,18544
2014-09-05 07:15,19049
2014-09-05 07:20,19155
2014-09-05 07:25,19453
2014-09-05 07:30,21679
2014-09-05 07:35,20773
2014-09-05 07:40,24900
2014-09-05 07:45,24187
2014-09-05 07:50,23292
2014-09-05 07:55,22481
2014-09-05 08:00,22278
2014-09-05 08:05,24813
2014-09-05 08:10,26127
2014-09-05 08:15,26121
2014-09-05 08:20,26813
2014-09-05 08:25,28122
2014-09-05 08:30,26317
2014-09-05 08:35,25213
2014-09-05 08:40,29739
2014-09-05 08:45,29956
2014-09-05 08:50,27319
2014-09-05 08:55,24904
2014-09-05 09:00,26428
2014-09-05 09:05,28837
2014-09-05 09:10,29336
2014-09-05 09:15,28628
2014-09-05 09:20,27136
2014-09-05 09:25,28738
2014-09-05 09:30,26926
2014-09-05 09:35,27436
2014-09-05 09:40,29346
2014-09-05 09:45,30649
2014-09-05 09:50,26323
2014-09-05 09:55,26118
2014-09-05 10:00,24898
2014-09-05 10:05,28932
2014-09-05 10:10,29861
2014-09-05 10:15,30055
2014-09-05 10:20,25399
2014-09-05 10:25,29345
2014-09-05 10:30,27535
2014-09-05 10:35,28943
2014-09-05 10:40,29354
2014-09-05 10:45,30062
2014-09-05 10:50,25617
2014-09-05 10:55,25505
2014-09-05 11:00,26618
2014-09-05 11:05,25316
2014-09-05 11:10,26412
2014-09-05 11:15,26819
2014-09-05 11:20,27950
2014-09-05 11:25,25215
2014-09-05 11:30,24513
2014-09-05 11:35,27434
2014-09-05 11:40,26122
2014-09-05 11:45,25921
2014-09-05 11:50,24614
2014-09-05 11:55,22791
2014-09-05 12:00,23601
2014-09-05 12:05,24593
2014-09-05 12:10,24305
2014-09-05 12:15,24307
2014-09-05 12:20,20972
2014-09-05 12:25,25623
2014-09-05 12:30,24713
2014-09-05 12:35,25720
2014-09-05 12:40,24302
2014-09-05 12:45,25521
2014-09-05 12:50,25112
2014-09-05 12:55,24201
2014-09-05 13:00,26114
2014-09-05 13:05,24611
2014-09-05 13:10,25710
2014-09-05 13:15,24000
2014-09-05 13:20,30051
2014-09-05 13:25,25922
2014-09-05 13:30,27433
2014-09-05 13:35,27225
2014-09-05 13:40,29350
2014-09-05 13:45,25409
2014-09-05 13:50,27933
2014-09-05 13:55,25209
2014-09-05 14:00,24298
2014-09-05 14:05,26833
2014-09-05 14:10,28729
2014-09-05 14:15,28040
2014-09-05 14:20,29446
2014-09-05 14:25,28627
2014-09-05 14:30,30748
2014-09-05 14:35,27813
2014-09-05 14:40,29421
2014-09-05 14:45,31460
2014-09-05 14:50,31663
2014-09-05 14:55,28945
2014-09-05 15:00,31372
2014-09-05 15:05,31567
2014-09-05 15:10,33067
2014-09-05 15:15,28742
2014-09-05 15:20,35388
2014-09-05 15:25,32270
2014-09-05 15:30,34789
2014-09-05 15:35,33871
2014-09-05 15:40,36902
2014-09-05 15:45,36903
2014-09-05 15:50,35798
2014-09-05 15:55,33787
2014-09-05 16:00,33874
2014-09-05 16:05,36506
2014-09-05 16:10,38109
2014-09-05 16:15,40847
2014-09-05 16:20,38819
2014-09-05 16:25,37506
2014-09-05 16:30,41426
2014-09-05 16:35,38492
2014-09-05 16:40,40212
2014-09-05 16:45,43054
2014-09-05 16:50,39829
2014-09-05 16:55,38318
2014-09-05 17:00,41955
2014-09-05 17:05,42256
2014-09-05 17:10,41649
2014-09-05 17:15,41852
2014-09-05 17:20,46285
2014-09-05 17:25,43262
2014-09-05 17:30,46692
2014-09-05 17:35,44467
2014-09-05 17:40,41344
2014-09-05 17:45,48011
2014-09-05 17:50,43369
2014-09-05 17:55,43477
2014-09-05 18:00,50223
2014-09-05 18:05,44361
2014-09-05 18:10,48204
2014-09-05 18:15,53368
2014-09-05 18:20,45582
2014-09-05 18:25,49416
2014-09-05 18:30,48299
2014-09-05 18:35,46592
2014-09-05 18:40,49720
2014-09-05 18:45,50020
2014-09-05 18:50,50719
2014-09-05 18:55,47097
2014-09-05 19:00,52142
2014-09-05 19:05,52543
2014-09-05 19:10,49423
2014-09-05 19:15,52761
2014-09-05 19:20,52233
2014-09-05 19:25,54757
2014-09-05 19:30,56073
2014-09-05 19:35,50326
2014-09-05 19:40,48304
2014-09-05 19:45,52752
2014-09-05 19:50,48819
2014-09-05 19:55,48719
2014-09-05 20:00,50331
2014-09-05 20:05,49107
2014-09-05 20:10,49320
2014-09-05 20:15,51248
2014-09-05 20:20,51533
2014-09-05 20:25,51022
2014-09-05 20:30,46681
2014-09-05 20:35,48214
2014-09-05 20:40,49320
2014-09-05 20:45,48405
2014-09-05 20:50,53649
2014-09-05 20:55,44877
2014-09-05 21:00,50537
2014-09-05 21:05,49812
2014-09-05 21:10,47901
2014-09-05 21:15,49938
2014-09-05 21:20,49612
2014-09-05 21:25,52736
2014-09-05 21:30,53151
2014-09-05 21:35,51322
2014-09-05 21:40,49219
2014-09-05 21:45,50021
2014-09-05 21:50,50026
2014-09-05 21:55,49723
2014-09-05 22:00,46600
2014-09-05 22:05,51736
2014-09-05 22:10,44075
2014-09-05 22:15,45783
2014-09-05 22:20,51124
2014-09-05 22:25,47890
2014-09-05 22:30,46270
2014-09-05 22:35,45581
2014-09-05 22:40,47101
2014-09-05 22:45,43655
2014-09-05 22:50,47094
2014-09-05 22:55,39726
2014-09-05 23:00,44672
2014-09-05 23:05,44974
2014-09-05 23:10,43354
2014-09-05 23:15,44883
2014-09-05 23:20,43656
2014-09-05 23:25,45182
2014-09-05 23:30,41442
2014-09-05 23:35,41241
2014-09-05 23:40,38736
2014-09-05 23:45,42260
2014-09-05 23:50,43457
2014-09-05 23:55,43157
2014-09-06 00:00,40645
2014-09-06 00:05,44278
2014-09-06 00:10,37111
2014-09-06 00:15,39532
2014-09-06 00:20,41338
2014-09-06 00:25,36093
2014-09-06 00:30,37612
2014-09-06 00:35,36099
2014-09-06 00:40,37226
2014-09-06 00:45,35893
2014-09-06 00:50,37708
2014-09-06 00:55,31361
2014-09-06 01:00,36400
2014-09-06 01:05,32780
2014-09-06 01:10,33787
2014-09-06 01:15,31675
2014-09-06 01:20,31456
2014-09-06 01:25,31678
2014-09-06 01:30,27616
2014-09-06 01:35,24106
2014-09-06 01:40,25507
2014-09-06 01:45,28034
2014-09-06 01:50,26715
2014-09-06 01:55,27528
2014-09-06 02:00,23596
2014-09-06 02:05,25422
2014-09-06 02:10,23903
2014-09-06 02:15,21382
2014-09-06 02:20,22588
2014-09-06 02:25,17449
2014-09-06 02:30,18862
2014-09-06 02:35,19764
2014-09-06 02:40,18058
2014-09-06 02:45,19764
2014-09-06 02:50,19357
2014-09-06 02:55,17244
2014-09-06 03:00,19466
2014-09-06 03:05,15029
2014-09-06 03:10,17859
2014-09-06 03:15,13717
2014-09-06 03:20,15835
2014-09-06 03:25,14834
2014-09-06 03:30,14921
2014-09-06 03:35,12099
2014-09-06 03:40,12903
2014-09-06 03:45,12702
2014-09-06 03:50,9681
2014-09-06 03:55,10792
2014-09-06 04:00,10787
2014-09-06 04:05,11195
2014-09-06 04:10,11499
2014-09-06 04:15,8876
2014-09-06 04:20,10089
2014-09-06 04:25,8372
2014-09-06 04:30,7565
2014-09-06 04:35,7261
2014-09-06 04:40,8975
2014-09-06 04:45,7057
2014-09-06 04:50,7360
2014-09-06 04:55,8768
2014-09-06 05:00,9275
2014-09-06 05:05,7559
2014-09-06 05:10,8770
2014-09-06 05:15,7560
2014-09-06 05:20,6556
2014-09-06 05:25,7565
2014-09-06 05:30,7665
2014-09-06 05:35,6350
2014-09-06 05:40,6250
2014-09-06 05:45,7062
2014-09-06 05:50,5949
2014-09-06 05:55,5036
2014-09-06 06:00,5947
2014-09-06 06:05,7960
2014-09-06 06:10,7161
2014-09-06 06:15,6049
2014-09-06 06:20,7966
2014-09-06 06:25,6147
2014-09-06 06:30,7453
2014-09-06 06:35,6153
2014-09-06 06:40,7459
2014-09-06 06:45,8156
2014-09-06 06:50,7962
2014-09-06 06:55,7049
2014-09-06 07:00,8562
2014-09-06 07:05,9374
2014-09-06 07:10,8364
2014-09-06 07:15,7256
2014-09-06 07:20,8170
2014-09-06 07:25,9678
2014-09-06 07:30,9979
2014-09-06 07:35,8971
2014-09-06 07:40,8670
2014-09-06 07:45,10486
2014-09-06 07:50,9175
2014-09-06 07:55,8169
2014-09-06 08:00,7560
2014-09-06 08:05,11490
2014-09-06 08:10,10995
2014-09-06 08:15,10177
2014-09-06 08:20,13714
2014-09-06 08:25,11993
2014-09-06 08:30,12295
2014-09-06 08:35,11398
2014-09-06 08:40,13008
2014-09-06 08:45,15313
2014-09-06 08:50,13202
2014-09-06 08:55,11890
2014-09-06 09:00,13606
2014-09-06 09:05,15932
2014-09-06 09:10,14313
2014-09-06 09:15,14509
2014-09-06 09:20,14924
2014-09-06 09:25,16633
2014-09-06 09:30,14820
2014-09-06 09:35,16238
2014-09-06 09:40,15232
2014-09-06 09:45,15728
2014-09-06 09:50,12909
2014-09-06 09:55,14423
2014-09-06 10:00,15323
2014-09-06 10:05,17550
2014-09-06 10:10,20970
2014-09-06 10:15,18447
2014-09-06 10:20,19165
2014-09-06 10:25,19053
2014-09-06 10:30,19358
2014-09-06 10:35,18142
2014-09-06 10:40,18552
2014-09-06 10:45,20566
2014-09-06 10:50,16632
2014-09-06 10:55,17345
2014-09-06 11:00,19966
2014-09-06 11:05,20971
2014-09-06 11:10,21376
2014-09-06 11:15,22370
2014-09-06 11:20,20874
2014-09-06 11:25,20668
2014-09-06 11:30,19155
2014-09-06 11:35,23296
2014-09-06 11:40,22397
2014-09-06 11:45,22495
2014-09-06 11:50,20766
2014-09-06 11:55,20770
2014-09-06 12:00,22988
2014-09-06 12:05,24503
2014-09-06 12:10,28026
2014-09-06 12:15,24403
2014-09-06 12:20,23390
2014-09-06 12:25,22580
2014-09-06 12:30,25412
2014-09-06 12:35,22578
2014-09-06 12:40,22478
2014-09-06 12:45,24708
2014-09-06 12:50,21679
2014-09-06 12:55,24607
2014-09-06 13:00,26622
2014-09-06 13:05,27325
2014-09-06 13:10,27435
2014-09-06 13:15,28230
2014-09-06 13:20,26226
2014-09-06 13:25,25808
2014-09-06 13:30,27923
2014-09-06 13:35,29142
2014-09-06 13:40,29155
2014-09-06 13:45,29656
2014-09-06 13:50,29936
2014-09-06 13:55,26319
2014-09-06 14:00,30261
2014-09-06 14:05,29140
2014-09-06 14:10,32873
2014-09-06 14:15,31170
2014-09-06 14:20,29930
2014-09-06 14:25,30949
2014-09-06 14:30,32178
2014-09-06 14:35,29739
2014-09-06 14:40,28329
2014-09-06 14:45,32460
2014-09-06 14:50,30752
2014-09-06 14:55,34587
2014-09-06 15:00,34286
2014-09-06 15:05,34887
2014-09-06 15:10,37418
2014-09-06 15:15,35093
2014-09-06 15:20,35302
2014-09-06 15:25,35688
2014-09-06 15:30,36609
2014-09-06 15:35,34882
2014-09-06 15:40,39532
2014-09-06 15:45,35699
2014-09-06 15:50,34891
2014-09-06 15:55,32478
2014-09-06 16:00,39636
2014-09-06 16:05,36712
2014-09-06 16:10,40143
2014-09-06 16:15,38329
2014-09-06 16:20,37709
2014-09-06 16:25,38430
2014-09-06 16:30,40041
2014-09-06 16:35,38305
2014-09-06 16:40,37002
2014-09-06 16:45,42442
2014-09-06 16:50,41845
2014-09-06 16:55,42561
2014-09-06 17:00,41641
2014-09-06 17:05,41042
2014-09-06 17:10,44671
2014-09-06 17:15,44164
2014-09-06 17:20,46487
2014-09-06 17:25,43777
2014-09-06 17:30,43373
2014-09-06 17:35,41827
2014-09-06 17:40,46888
2014-09-06 17:45,43764
2014-09-06 17:50,42053
2014-09-06 17:55,40645
2014-09-06 18:00,44666
2014-09-06 18:05,45180
2014-09-06 18:10,45388
2014-09-06 18:15,45585
2014-09-06 18:20,47001
2014-09-06 18:25,42352
2014-09-06 18:30,43568
2014-09-06 18:35,46185
2014-09-06 18:40,46483
2014-09-06 18:45,46891
2014-09-06 18:50,50730
2014-09-06 18:55,44268
2014-09-06 19:00,44268
2014-09-06 19:05,45898
2014-09-06 19:10,49306
2014-09-06 19:15,48800
2014-09-06 19:20,51429
2014-09-06 19:25,43882
2014-09-06 19:30,44981
2014-09-06 19:35,44758
2014-09-06 19:40,45682
2014-09-06 19:45,47391
2014-09-06 19:50,45479
2014-09-06 19:55,46178
2014-09-06 20:00,42647
2014-09-06 20:05,44569
2014-09-06 20:10,43672
2014-09-06 20:15,50322
2014-09-06 20:20,46699
2014-09-06 20:25,43644
2014-09-06 20:30,43166
2014-09-06 20:35,45081
2014-09-06 20:40,43354
2014-09-06 20:45,44372
2014-09-06 20:50,46286
2014-09-06 20:55,42041
2014-09-06 21:00,38822
2014-09-06 21:05,44678
2014-09-06 21:10,45376
2014-09-06 21:15,45574
2014-09-06 21:20,46192
2014-09-06 21:25,42457
2014-09-06 21:30,43769
2014-09-06 21:35,42547
2014-09-06 21:40,48408
2014-09-06 21:45,50821
2014-09-06 21:50,42744
2014-09-06 21:55,46677
2014-09-06 22:00,50828
2014-09-06 22:05,46989
2014-09-06 22:10,43976
2014-09-06 22:15,50710
2014-09-06 22:20,47992
2014-09-06 22:25,48809
2014-09-06 22:30,44875
2014-09-06 22:35,44981
2014-09-06 22:40,44172
2014-09-06 22:45,48509
2014-09-06 22:50,41036
2014-09-06 22:55,47093
2014-09-06 23:00,41038
2014-09-06 23:05,45661
2014-09-06 23:10,42770
2014-09-06 23:15,48309
2014-09-06 23:20,47916
2014-09-06 23:25,45296
2014-09-06 23:30,42052
2014-09-06 23:35,40736
2014-09-06 23:40,46599
2014-09-06 23:45,47702
2014-09-06 23:50,39213
2014-09-06 23:55,43564
2014-09-07 00:00,50934
2014-09-07 00:05,42452
2014-09-07 00:10,42057
2014-09-07 00:15,41430
2014-09-07 00:20,44669
2014-09-07 00:25,44079
2014-09-07 00:30,41038
2014-09-07 00:35,40845
2014-09-07 00:40,42964
2014-09-07 00:45,40033
2014-09-07 00:50,34085
2014-09-07 00:55,39228
2014-09-07 01:00,37617
2014-09-07 01:05,38907
2014-09-07 01:10,36313
2014-09-07 01:15,36913
2014-09-07 01:20,38632
2014-09-07 01:25,33293
2014-09-07 01:30,30253
2014-09-07 01:35,29751
2014-09-07 01:40,30666
2014-09-07 01:45,30966
2014-09-07 01:50,29046
2014-09-07 01:55,28337
2014-09-07 02:00,28835
2014-09-07 02:05,24502
2014-09-07 02:10,24705
2014-09-07 02:15,23892
2014-09-07 02:20,24514
2014-09-07 02:25,24408
2014-09-07 02:30,23595
2014-09-07 02:35,21873
2014-09-07 02:40,24501
2014-09-07 02:45,18249
2014-09-07 02:50,19160
2014-09-07 02:55,18151
2014-09-07 03:00,19964
2014-09-07 03:05,18953
2014-09-07 03:10,18149
2014-09-07 03:15,16232
2014-09-07 03:20,17142
2014-09-07 03:25,14622
2014-09-07 03:30,14324
2014-09-07 03:35,14117
2014-09-07 03:40,14829
2014-09-07 03:45,14326
2014-09-07 03:50,14824
2014-09-07 03:55,11492
2014-09-07 04:00,12801
2014-09-07 04:05,11798
2014-09-07 04:10,11188
2014-09-07 04:15,11691
2014-09-07 04:20,9077
2014-09-07 04:25,10085
2014-09-07 04:30,9175
2014-09-07 04:35,8865
2014-09-07 04:40,10085
2014-09-07 04:45,9170
2014-09-07 04:50,9077
2014-09-07 04:55,7662
2014-09-07 05:00,8764
2014-09-07 05:05,7255
2014-09-07 05:10,9575
2014-09-07 05:15,9475
2014-09-07 05:20,9579
2014-09-07 05:25,8370
2014-09-07 05:30,6457
2014-09-07 05:35,7054
2014-09-07 05:40,7062
2014-09-07 05:45,7563
2014-09-07 05:50,7254
2014-09-07 05:55,6351
2014-09-07 06:00,7156
2014-09-07 06:05,7154
2014-09-07 06:10,6855
2014-09-07 06:15,6849
2014-09-07 06:20,5041
2014-09-07 06:25,5142
2014-09-07 06:30,6047
2014-09-07 06:35,4435
2014-09-07 06:40,6044
2014-09-07 06:45,6754
2014-09-07 06:50,6756
2014-09-07 06:55,6146
2014-09-07 07:00,5438
2014-09-07 07:05,7456
2014-09-07 07:10,6849
2014-09-07 07:15,8160
2014-09-07 07:20,8061
2014-09-07 07:25,8262
2014-09-07 07:30,8673
2014-09-07 07:35,6954
2014-09-07 07:40,7160
2014-09-07 07:45,6956
2014-09-07 07:50,8567
2014-09-07 07:55,7561
2014-09-07 08:00,8265
2014-09-07 08:05,8461
2014-09-07 08:10,8365
2014-09-07 08:15,10381
2014-09-07 08:20,9571
2014-09-07 08:25,11191
2014-09-07 08:30,10786
2014-09-07 08:35,8978
2014-09-07 08:40,9979
2014-09-07 08:45,10389
2014-09-07 08:50,10486
2014-09-07 08:55,11192
2014-09-07 09:00,11191
2014-09-07 09:05,13513
2014-09-07 09:10,10683
2014-09-07 09:15,14210
2014-09-07 09:20,12905
2014-09-07 09:25,12901
2014-09-07 09:30,13003
2014-09-07 09:35,13818
2014-09-07 09:40,12910
2014-09-07 09:45,13510
2014-09-07 09:50,12599
2014-09-07 09:55,15521
2014-09-07 10:00,14515
2014-09-07 10:05,15925
2014-09-07 10:10,14516
2014-09-07 10:15,18142
2014-09-07 10:20,17438
2014-09-07 10:25,14719
2014-09-07 10:30,18138
2014-09-07 10:35,17242
2014-09-07 10:40,17240
2014-09-07 10:45,18959
2014-09-07 10:50,16539
2014-09-07 10:55,18046
2014-09-07 11:00,18759
2014-09-07 11:05,20166
2014-09-07 11:10,18546
2014-09-07 11:15,21869
2014-09-07 11:20,19360
2014-09-07 11:25,18857
2014-09-07 11:30,15111
2014-09-07 11:35,20672
2014-09-07 11:40,22888
2014-09-07 11:45,24401
2014-09-07 11:50,18444
2014-09-07 11:55,22680
2014-09-07 12:00,21066
2014-09-07 12:05,22282
2014-09-07 12:10,20056
2014-09-07 12:15,26306
2014-09-07 12:20,21166
2014-09-07 12:25,20461
2014-09-07 12:30,23683
2014-09-07 12:35,23181
2014-09-07 12:40,22787
2014-09-07 12:45,25318
2014-09-07 12:50,22384
2014-09-07 12:55,23393
2014-09-07 13:00,22384
2014-09-07 13:05,24291
2014-09-07 13:10,24901
2014-09-07 13:15,26709
2014-09-07 13:20,26110
2014-09-07 13:25,24902
2014-09-07 13:30,22274
2014-09-07 13:35,24596
2014-09-07 13:40,28724
2014-09-07 13:45,29642
